Product Category,Column Name Raw,Column Name,Column Top Values,Column Unit,Column Min,Column Max,Column Definition,Approved
Notebooks,Storage drive protection.6572,Storage drive protection,,,,,Methods or systems that are applied to protect the hard disk drive of the laptop when dropped or bumped.,True
Notebooks,Storage drive protection.6572.unit,Storage drive protection_unit,,,,,The unit of measure for the Storage drive protection column.,True
Notebooks,Chassis type.734,Chassis type,,,,,"The chassis type of the notebook. This can be a string or a number. Examples: Rhett 1.1, Tango 1.0, Cujo 2.0, ., 1",True
Notebooks,Chassis type.734.unit,Chassis type_unit,,,,,The unit of measure for the Chassis type column.,True
Notebooks,Technical features.2143,Technical features,,,,,"A list of technical features that the notebook product offers. This can include memory expansion modules, additional batteries, and additional AC adapters.",True
Notebooks,Technical features.2143.unit,Technical features_unit,,,,,The unit of measure for the Technical features column.,True
Notebooks,BIOS flash ROM.1055,BIOS flash ROM,,,,,The BIOS flash ROM is the memory chip that contains the BIOS code that is executed when a computer is powered on. The BIOS initializes the hardware and prepares it for the operating system to be loaded. The BIOS flash ROM is also known as the firmware of the computer.,True
Notebooks,BIOS flash ROM.1055.unit,BIOS flash ROM_unit,,,,,The unit of measure for the BIOS flash ROM column.,True
Notebooks,Adobe RGB coverage.28709,Adobe RGB coverage,,,,,Percentage of Adobe RGB color space that can be covered by the display. A higher percentage means that more colors can be displayed on the screen.,True
Notebooks,Adobe RGB coverage.28709.unit,Adobe RGB coverage_unit,,,,,The unit of measure for the Adobe RGB coverage column.,True
Notebooks,Frame rate.3496,Frame rate,,,,,"Frame rate refers to the rate at which consecutive images are displayed on a screen. This is typically measured in frames per second (fps). The frame rate can impact the smoothness of the animation and the overall user experience. For example, a frame rate of 30.0 fps would mean that 30 images are displayed in one second, while a frame rate of 1.0 fps would mean that one image is displayed in one second.",True
Notebooks,Frame rate.3496.unit,Frame rate_unit,,,,,The unit of measure for the Frame rate column.,True
Notebooks,Ethernet extension Gen 2 port.39082,Ethernet extension Gen 2 port,,,,,"Indicates whether the notebook has an Ethernet extension Gen 2 port. If the port is present, the value will be True. If the port is not present, the value will be False.",True
Notebooks,Ethernet extension Gen 2 port.39082.unit,Ethernet extension Gen 2 port_unit,,,,,The unit of measure for the Ethernet extension Gen 2 port column.,True
Notebooks,Embedded DRAM (eDRAM) memory.25398,Embedded DRAM (eDRAM) memory,,,,,"The embedded DRAM memory of the notebook, measured in MB. Range: 3.0 - 64.0 MB, Example: '6.0 MB'",True
Notebooks,Embedded DRAM (eDRAM) memory.25398.unit,Embedded DRAM (eDRAM) memory_unit,,,,,The unit of measure for the Embedded DRAM (eDRAM) memory column.,True
Notebooks,True Tone technology.39483,True Tone technology,,,,,"A boolean value that describes whether the laptop's display supports True Tone technology, which enables the display to automatically adjust the white balance to match the color temperature of the light in the surrounding environment.",True
Notebooks,True Tone technology.39483.unit,True Tone technology_unit,,,,,The unit of measure for the True Tone technology column.,True
Notebooks,Pallet net width.41308,Pallet net width,,,,,"Width of the pallet, in millimeters, that is used to transport the notebook.",True
Notebooks,Pallet net width.41308.unit,Pallet net width_unit,,,,,The unit of measure for the Pallet net width column.,True
Notebooks,Service included.1885,Service included,,,,,"Does the purchase include a service add-on, such as extended warranty, or repair service? Free-form text, with possible values 'Depot', 'Depot Repair', or '1'",True
Notebooks,Service included.1885.unit,Service included_unit,,,,,The unit of measure for the Service included column.,True
Notebooks,PCI Bus.2663,PCI Bus,,,,,"Bus standard connecting peripherals to the CPU, often different grades of PCI Express",True
Notebooks,PCI Bus.2663.unit,PCI Bus_unit,,,,,The unit of measure for the PCI Bus column.,True
Notebooks,Wireless transmission.5427,Wireless transmission,,,,,"Must be either '1' or '--, --'. If the device does not support wireless transmission, the field should contain two delimiters: '--, ' followed by a second delimiter: '--'.",True
Notebooks,Wireless transmission.5427.unit,Wireless transmission_unit,,,,,The unit of measure for the Wireless transmission column.,True
Notebooks,Memory module type.7493,Memory module type,,,,,"The type of the memory module installed in the notebook. This can be DDR, DDR2, DDR3, or DDR4, and should be specified with the speed of the memory module, such as PC3-8500 or DDR3-1600.",True
Notebooks,Memory module type.7493.unit,Memory module type_unit,,,,,The unit of measure for the Memory module type column.,True
Notebooks,Interface type.990,Interface type,,,,,A string indicating the type of interface for the notebook's expansion slots and ports,True
Notebooks,Interface type.990.unit,Interface type_unit,,,,,The unit of measure for the Interface type column.,True
Notebooks,Camera resolution.1284,Camera resolution,,,,,"The camera resolution of the notebook, specified as the width and height of the camera in pixels, separated by "" x "", with no additional characters or words.",True
Notebooks,Camera resolution.1284.unit,Camera resolution_unit,,,,,The unit of measure for the Camera resolution column.,True
Notebooks,Battery life power on.912,Battery life power on,,,,,"The battery life power on column represents the battery life of the notebook in hours and is measured as the maximum number of hours a notebook can last on a single battery charge, with a minimum battery life of 1.0 hours",True
Notebooks,Battery life power on.912.unit,Battery life power on_unit,,,,,The unit of measure for the Battery life power on column.,True
Notebooks,Battery life power off.913,Battery life power off,,,,,"The battery life a notebook retains after being powered off, measured in hours (h). Ranges from 1.0 h to 5.0 h.",True
Notebooks,Battery life power off.913.unit,Battery life power off_unit,,,,,The unit of measure for the Battery life power off column.,True
Notebooks,VID Voltage Range.6093,VID Voltage Range,,,,,"The voltage range of the device, e.g. '0.4 - 1.14', '1 - 1.25', '1 - 1', or '0.85 - 1.1' V",True
Notebooks,VID Voltage Range.6093.unit,VID Voltage Range_unit,,,,,The unit of measure for the VID Voltage Range column.,True
Notebooks,PC Pro A-List.43328,PC Pro A-List,,,,,"A list of boolean values, indicating whether the notebook has been recognized as a top-of-the-line product by PC Pro magazine.",True
Notebooks,PC Pro A-List.43328.unit,PC Pro A-List_unit,,,,,The unit of measure for the PC Pro A-List column.,True
Notebooks,Keyboard weight.5743,Keyboard weight,,,,,"The weight of the keyboard for the given notebook product, measured in grams (g).",True
Notebooks,Keyboard weight.5743.unit,Keyboard weight_unit,,,,,The unit of measure for the Keyboard weight column.,True
Notebooks,BIOS advanced power management.1057,BIOS advanced power management,,,,,"Advanced power management settings for BIOS. This can be one of: 'Y', 'N', or '1' to indicate whether the BIOS has advanced power management enabled, and what level it is set to.",True
Notebooks,BIOS advanced power management.1057.unit,BIOS advanced power management_unit,,,,,The unit of measure for the BIOS advanced power management column.,True
Notebooks,Toshiba EasyMedia.5701,Toshiba EasyMedia,,,,,"The Toshiba EasyMedia is a diverse set of features that accompany Toshiba laptops. It includes a built-in camera & microphone, smart display support, and a diversity antenna. It also includes USB sleep-and-charge, and a 11"" screen.",True
Notebooks,Toshiba EasyMedia.5701.unit,Toshiba EasyMedia_unit,,,,,The unit of measure for the Toshiba EasyMedia column.,True
Notebooks,Power consumption (standby).2036,Power consumption (standby),,,,,"The power consumption of the notebook in standby mode, in Watts. The standby mode is when the notebook is not in use but still plugged in. Min value: 0.92 W. Max value: 18.0 W.",True
Notebooks,Power consumption (standby).2036.unit,Power consumption (standby)_unit,,,,,The unit of measure for the Power consumption (standby) column.,True
Notebooks,Tuned Stereo Speakers.34600,Tuned Stereo Speakers,,,,,"A boolean value that indicates whether the notebook has stereo speakers that are tuned for high-quality audio output. If the value is true, the notebook has tuned stereo speakers. If the value is false, the notebook does not have tuned stereo speakers.",True
Notebooks,Tuned Stereo Speakers.34600.unit,Tuned Stereo Speakers_unit,,,,,The unit of measure for the Tuned Stereo Speakers column.,True
Notebooks,HP Jumpstart Concierge.34608,HP Jumpstart Concierge,,,,,"Whether or not the notebook has the HP Jumpstart Concierge service installed. A value of 'True' indicates that the service is installed, and 'False' indicates that the service is not installed.",True
Notebooks,HP Jumpstart Concierge.34608.unit,HP Jumpstart Concierge_unit,,,,,The unit of measure for the HP Jumpstart Concierge column.,True
Notebooks,Second display glass type.37772,Second display glass type,,,,,The type of second display glass used in the notebook. Examples include Gorilla Glass and Edge to Edge Glass.,True
Notebooks,Second display glass type.37772.unit,Second display glass type_unit,,,,,The unit of measure for the Second display glass type column.,True
Notebooks,Operating altitude relative to sea level.1115,Operating altitude relative to sea level,,,,,The operating altitude relative to sea level of the notebook. This is the height at which the notebook is designed to operate. This is typically measured in meters or feet.,True
